"STATION","NAME","DATE","PRCP","SNOW","TMAX","TMIN"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-16","0.21","0.0","37","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-17","0.00","0.0","37","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-18","0.19","2.1","36","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-19","0.01","0.3","31","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-20","0.00","0.0","37","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-21","0.00","0.0","47","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-22","0.00","0.0","50","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-23","0.00","0.0","29","13"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-24","0.03","0.6","34","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-25","0.00","0.0","31","16"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-26","0.01","0.4","29","15"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-27","0.00","0.0","29","17"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-28","0.00","0.0","40","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-29","0.61","0.0","40","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-30","1.19","0.0","55","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-01-31","0.01","0.1","40","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-01","0.00","0.0","41","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-02","0.29","0.0","50","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-03","0.12","2.2","42","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-04","0.00","0.0","29","13"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-05","0.00","0.0","40","14"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-06","0.05","0.0","42","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-07","0.01","0.0","43","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-08","0.00","0.0","57","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-09","0.02","0.0","48","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-10","0.75","0.0","58","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-11","0.00","0.0","32","17"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-12","0.00","0.0","45","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-13","0.00","0.0","53","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-14","0.00","0.0","54","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-15","0.96","2.8","40","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-16","0.00","0.0","26","5"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-17","0.00","0.0","41","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-18","0.00","0.0","52","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-19","0.11","0.0","71","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-20","0.39","0.0","68","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-21","0.17","2.8","33","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-22","0.02","0.4","25","10"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-23","0.00","0.0","26","3"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-24","0.04","0.7","35","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-25","0.02","0.5","28","18"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-26","0.35","0.0","38","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-02-27","0.00","0.0","40","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-01","0.00","0.0","44","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-02","0.00","0.0","41","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-03","0.00","0.0","51","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-04","0.00","0.0","50","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-05","0.39","0.0","67","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-06","0.00","0.0","63","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-07","0.00","0.0","37","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-08","0.00","0.0","55","24"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-09","0.00","0.0","52","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-10","0.00","0.0","51","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-11","0.28","0.0","48","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-12","0.34","0.0","61","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-13","0.01","0.1","52","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-14","0.00","0.0","65","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-15","0.02","0.0","60","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-16","0.00","0.0","38","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-17","0.00","0.0","32","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-18","0.01","0.1","28","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-19","0.00","0.0","43","16"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-20","0.00","0.0","52","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-21","0.00","0.0","51","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-22","0.00","0.0","50","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-23","0.00","0.0","72","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-24","0.00","0.0","81","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-25","0.02","0.0","78","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-26","0.02","0.0","71","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-27","0.46","0.0","60","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-28","0.03","0.0","45","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-29","0.05","0.0","45","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-30","0.67","0.0","49","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-03-31","0.08","0.0","46","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-01","0.01","0.0","53","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-02","0.00","0.0","52","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-03","0.00","0.0","50","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-04","0.00","0.0","47","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-05","0.00","0.0","51","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-06","0.85","0.0","50","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-07","0.03","0.5","40","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-08","0.04","0.0","40","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-09","0.01","0.1","55","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-10","0.47","0.0","74","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-11","0.39","0.0","70","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-12","0.05","0.0","44","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-13","0.00","0.0","50","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-14","0.11","0.0","48","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-15",,"0.0","53","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-16","0.44","0.0","50","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-17","0.11","0.0","71","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-18","0.33","0.0","66","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-19","0.00","0.0","50","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-20","0.00","0.0","49","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-21","0.26","0.0","53","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-22","0.00","0.0","61","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-23","0.00","0.0","73","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-24","0.00","0.0","79","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-25","0.00","0.0","79","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-26","0.11","0.0","75","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-27","0.03","0.0","72","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-28","0.17","0.0","70","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-29","0.00","0.0","61","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-04-30","0.01","0.0","61","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-01","0.00",,"57","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-02","0.00",,"55","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-03","0.00",,"59","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-04","0.00",,"69","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-05","0.00",,"79","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-06","0.00",,"84","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-07","0.00",,"84","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-08","0.00",,"82","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-09","0.10",,"77","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-10","0.00",,"79","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-11","0.03",,"75","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-12","0.00",,"65","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-13","0.00",,"65","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-14","0.00",,"70","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-15","0.00",,"72","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-16","0.03",,"71","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-17","0.00",,"80","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-18","0.00",,"80","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-19","0.00",,"88","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-20","0.00",,"80","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-21","0.01",,"82","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-22","0.00",,"83","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-23","0.00",,"91","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-24","0.00",,"86","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-25","0.00",,"91","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-26","1.36",,"89","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-27","0.21",,"87","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-28","0.00",,"83","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-29","0.01",,"80","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-30","0.00",,"85","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-05-31","0.00",,"89","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-01","0.12",,"81","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-02","0.48",,"83","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-03","0.18",,"82","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-04","0.00",,"77","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-05","0.00",,"84","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-06","0.00",,"90","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-07","0.00",,"89","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-08","0.02",,"89","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-09","1.38",,"85","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-10","0.27",,"86","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-11","0.38",,"81","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-12","0.00",,"73","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-13","1.02",,"67","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-14","0.00",,"73","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-15","0.00",,"85","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-16","0.00",,"91","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-17","0.00",,"91","73"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-18","1.59",,"85","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-19","0.45",,"88","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-20","0.00",,"82","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-21","0.41",,"85","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-22","0.08",,"88","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-23","0.06",,"76","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-24","0.00",,"84","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-25","0.00",,"89","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-26","0.00",,"88","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-27","0.09",,"88","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-28","0.04",,"86","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-29","0.00",,"85","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-06-30","0.09",,"83","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-01","0.00",,"82","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-02","0.00",,"82","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-03","0.00",,"88","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-04","0.06",,"85","72"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-05","1.67",,"91","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-06","0.08",,"93","73"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-07","0.00",,"94","72"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-08","0.07",,"91","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-09","0.00",,"87","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-10","0.00",,"82","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-11","0.00",,"81","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-12","0.00",,"87","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-13","0.00",,"91","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-14","0.00",,"89","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-15","0.00",,"78","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-16","0.00",,"81","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-17","0.00",,"77","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-18","0.82",,"72","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-19","0.00",,"78","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-20","0.05",,"83","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-21","0.00",,"74","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-22","0.00",,"80","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-23","0.00",,"87","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-24","0.00",,"87","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-25","0.00",,"88","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-26","0.51",,"85","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-27","0.00",,"90","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-28","0.58",,"91","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-29","0.13",,"74","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-30","0.19",,"75","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-07-31","0.00",,"85","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-01","0.00",,"86","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-02","0.00",,"89","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-03","0.13",,"85","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-04","0.00",,"82","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-05","0.00",,"85","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-06","0.00",,"87","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-07","0.00",,"83","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-08","0.00",,"90","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-09","0.00",,"85","74"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-10","0.00",,"86","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-11","0.00",,"92","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-12","0.00",,"93","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-13","0.09",,"88","72"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-14","0.00",,"89","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-15","0.00",,"89","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-16","0.00",,"92","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-17","0.00",,"90","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-18","0.00",,"89","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-19","0.01",,"84","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-20","0.00",,"83","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-21","0.01",,"80","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-22","0.00",,"82","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-23","0.00",,"79","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-24","0.00",,"87","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-25","0.00",,"84","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-26","0.00",,"83","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-27","0.00",,"87","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-28","0.00",,"86","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-29","0.00",,"86","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-30","0.00",,"88","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-08-31","0.00",,"89","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-01","0.00",,"90","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-02","0.00",,"92","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-03","0.00",,"94","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-04","0.35",,"88","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-05","0.00",,"76","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-06","0.00",,"82","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-07","0.00",,"99","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-08","0.00",,"100","78"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-09","0.05",,"95","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-10","0.00",,"80","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-11","0.00",,"75","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-12","0.00",,"89","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-13","0.00",,"96","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-14","0.00",,"100","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-15","0.00",,"98","72"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-16","0.00",,"97","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-17","0.03",,"81","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-18","0.00",,"79","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-19","0.00",,"75","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-20","0.00",,"81","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-21","0.00",,"76","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-22","0.00",,"81","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-23","0.00",,"86","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-24","0.00",,"89","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-25","0.00",,"89","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-26","0.00",,"81","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-27","0.00",,"77","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-28","0.00",,"89","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-29","0.03",,"86","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-09-30","0.94",,"72","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-01","0.02",,"63","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-02","0.00",,"70","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-03","0.00",,"74","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-04","0.00",,"82","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-05","0.00",,"79","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-06","0.00",,"83","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-07","0.00",,"87","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-08","0.00",,"91","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-09","0.00",,"89","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-10","0.20",,"85","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-11","0.00",,"65","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-12","0.00",,"63","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-13","0.00",,"71","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-14","0.00",,"59","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-15","0.00",,"59","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-16","0.00",,"73","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-17","0.00",,"60","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-18","0.00",,"67","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-19","0.00",,"79","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-20","0.00",,"82","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-21","0.00",,"72","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-22","0.00",,"69","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-23","0.00",,"55","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-24","0.00",,"64","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1939-10-25","2.02",,"64","49"
